,chinh,phục,sao,hỏa,hay,một,cuộc,chiến,không,gian,mới,ứng,viên,tổng,thống,nhiệm,kỳ,2,của,mỹ,g,bush,đã,khởi,đầu,năm,bầu,cử,bằng,việc,công,bố,lại,đưa,người,lên,mặt,trăng,và,sẽ,đổ,bộ,trong,vòng,14,nữa,cùng,với,đó,là,dồn,dập,những,tín,hiệu,khả,quan,cho,chương,trình,đầy,tham,vọng,tàu,spirit,rồi,opportunity,liên,tiếp,hạ,cánh,thành,trên,hành,tinh,đỏ,kế,hoạch,tái,ngộ,được,tung,ra,vào,thời,điểm,này,chính,vũ,khí,sách,đối,ngoại,lược,quân,sự,toàn,cầu,thuật,tranh,nước,trụ,đánh,dấu,mốc,trọng,ngày,23,3,1983,khi,r,reagan,thức,khai,tuyên,động,sáng,kiến,phòng,thủ,sdi,thường,nhắc,đến,sau,dưới,cái,tên,giữa,các,vì,bối,cảnh,xô,đang,có,bước,lấn,sân,đất,kể,từ,1970,ông,rằng,vụ,chống,mối,đe,doạ,khủng,khiếp,hệ,lửa,viết,21,1,2004,w,thứ,hai,bản,lề,nasa,rất,chờ,đón,vai,hùng,quốc,tế,thông,báo,trở,khoảng,2015,2020,2018,nằm,tăng,cường,ngân,kinh,phí,gia,dự,tính,12,tỷ,usd,qua,chuyến,bề,hình,ảnh,màu,đen,trắng,độ,phân,giải,cao,do,gửi,về,làm,càng,tin,tưởng,phiên,đêm,24,ở,bên,kia,quy,mô,tiên,bắt,j,f,kennedy,gọi,apollo,nay,amstrong,vẫn,son,huy,hoàng,lịch,sử,tiến,nghệ,thế,giới,80,ưu,dù,thất,bại,nhưng,thân,buộc,họ,phải,lao,chạy,đua,hết,sức,tốn,kém,nền,lụn,kết,cục,kẻ,thù,suốt,ii,sụp,tan,rã,thập,niên,cuối,kỷ,trước,cha,cũng,tục,bỏ,dở,tiền,tích,cỏi,lĩnh,vực,hiện,thực,móng,án,nếu,như,mục,tiêu,nhằm,khẳng,định,vượt,trội,năng,tấn,ngoài,trái,thì,con,nhiều,hơn,nga,truyền,hợp,tác,xây,dựng,trạm,bay,chung,luôn,dè,chừng,kỹ,gặp,khó,khăn,chảy,máu,chất,xám,ta,nói,chuyên,hàng,tại,trung,tây,âu,ấn,cạnh,tiềm,nhất,nặng,ký,còn,đồng,minh,hân,hoan,bớt,niềm,beagle,đáng,lẽ,cả,hy,vệ,mars,express,dần,quỹ,đạo,thể,phép,mặc,nhận,nào,sắc,nét,mà,lấy,tự,bảy,rạng,chủ,nhật,vừa,coi,nhẹ,nổi,lâu,phụ,thuộc,2003,lần,kiện,thần,châu,tầm,vóc,lời,tán,tụng,đơn,thuần,lợi,ích,giấu,kín,hoàn,diện,đặt,cải,cách,đội,gần,đây,hạt,nhân,phóng,2008,2030,vô,cớ,quảng,bá,ầm,ĩ,lúc,đạt,đặc,biệt,afghanistan,iraq,giống,mình,bị,chỉ,trích,bởi,yếu,sát,quên,bill,clinton,thắng,biết,dân,sống,chứ,lý,xa,xôi,tận,số,xác,đâu,đồ,nâng,tay,chèo,lái,nhà,thầu,ngần,ngại,tập,đoàn,nghiệp,dầu,mỏ,vận,tới,nmd,tmd,cận,cực,xúc,đắc,tốt,thuyết,nghi,tài,để,nó,kiểm,soát,phản,kịp,biển,đáy,tất,đảm,bảo,triển,tâm,sắp,xếp,đông,á,thái,bình,dương,thúc,ép,sớm,nhập,nato,eu,ngạc,nhiên,ba,lan,rumani,thậm,chí,trí,lãnh,ngựa,troi,chậm,trễ,afghanitstan,diễn,biến,gruzia,saddam,hussein,rõ,rút,khỏi,căn,cứ,philippines,hồi,dính,líu,đàm,phán,bắc,triều,vẻ,sẵn,sàng,đi,hiệp,tử,chia,hưởng,khu,nóng,phương,giành,phần,khác,pháp,hoá,kiềm,toả,từng,ngỏ,phát,mọi,ai,hiểu
56,,,,,,0.025751920694716175,,0.025751920694716175,0.025751920694716175,0.03525536616639256,0.03360002777309675,,,,,,,,0.01141715899643136,0.016305841943914583,,,,,,,,,,,,,,,,,,,,,,,0.02180076664401313,,,,,,,0.02930590251837828,,,,,,,,,0.03705482144684017,0.03525536616639256,,,,,,,,,,,,,,,,,,,0.06392488956296219,,,,,,,,0.03206742380303003,,,,,,,0.041204829814406846,,,0.04640218550131485,0.06392488956296219,,,,,,,,,,,,,,,,,0.05336066339075475,,,,,,,,,,,,,,,,,,,,,,,0.07231018761323274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03902590169246994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05797542591494791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05797542591494791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,,,,,,,,0.02163161338356159,,,,,,,,,,,0.019180827114004685,0.013696907232888252,,,,,,,,,,,,,0.03897783582110447,,,,,,0.014895436167985979,0.03897783582110447,,,,,,,,,,0.024616958115437754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03461205704410175,,,0.03897783582110447,0.053696907232888245,,,,,,,,0.053696907232888245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031126050015345744,,0.03897783582110447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04869935776855625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0607405575951155,,,,,,,,,,,,,,,,,,,,0.07278175742167475,0.07278175742167475,0.07278175742167475,0.0973987155371125,0.0607405575951155,0.053696907232888245,0.0607405575951155,0.0607405575951155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,,,,,,,,0.020799628253424605,,,,,,,,,,,,0.013170103108546397,,,0.01689741130116395,,,,,,,,,,,,,,,,0.02864506955381919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022657500544753646,,,,,,0.02590061153321657,,,,,,,0.03328082408086707,,,,,,,0.03747868828952353,,,,,,,,,,,,,,0.04309899735407115,,,,,,,,,,,,,,,,0.02847548805747092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05163164157008485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04682630554668871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029928894245524758,,0.03747868828952353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.058404382302995675,,,,,,,0.1032632831401697,,,,,,,,,,,0.04682630554668871,,,,0.04682630554668871,,,,,0.06998245905930264,0.06998245905930264,0.06998245905930264,0.06998245905930264,0.06998245905930264,0.05163164157008485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,,,,,,,0.01389057517867574,0.009165937874390503,0.018331875748781007,,0.011959331919237828,,,,,,,,0.01219120367415552,0.005803774251223835,,,,,,,,,,,,,,,,,,,0.012623250989818625,,,,0.01551918981438223,,,,,0.010430914455693965,,0.010430914455693965,,,0.01551918981438223,,,,,,,,,,,,,,,,,,,0.011959331919237828,,,,,,,,,,,,,,,0.011413828811247978,,,,,,,,,,,,,0.01389057517867574,0.04954809638275993,,,,,,,,,,0.01553311777203263,,,,,,,,,,,,,,,,,,,,0.05019408064367755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017650723477258053,0.022752926793596716,,,,,0.01466612586614481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02063532108837129,,,,,,,,,0.016516032127586643,,,,,,,,,,,,,0.018992778495014403,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01318900424379057,,0.016516032127586643,,,,0.017650723477258053,,,0.018992778495014403,,,,,,,,,,,,,,,,,0.025737524404709958,,,,,,,,,,,,,,,,0.025737524404709958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02063532108837129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.051475048809419915,,0.025737524404709958,0.022752926793596716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02063532108837129,,0.022752926793596716,,,,,,,,0.022752926793596716,0.030839727721048624,0.030839727721048624,0.030839727721048624,0.030839727721048624,0.030839727721048624,0.030839727721048624,0.030839727721048624,0.030839727721048624,0.030839727721048624,0.030839727721048624,0.030839727721048624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,,,,,0.02376697306164907,,0.039977752953261884,0.02638001632141657,0.013190008160708285,,0.017209770322805656,,,,,,,,0.005847813144513624,0.008351772702980641,,,0.010715431556835674,,,,,,,0.02969473034668064,,,,,,,,,,,,,0.011166246329860385,,,,,0.015010340314291314,,,,,0.011166246329860385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019988876476630942,,,,0.019988876476630942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02969473034668064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05938946069336128,,,,,,,,,,,,,,,,,,,,,,0.08941014132194391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019988876476630942,,,,,,,,,0.027331071492825605,,,,,,,,,0.02969473034668064,0.02235253533048598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03795859757968993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.032742016605419665,,,,,,,,,,,,,,,,,,,,,,,,,0.032742016605419665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02969473034668064,0.037036925362875305,,,,,,,,,,,,,,,,,,,,,0.04437912037906997,0.04437912037906997,0.04437912037906997,0.04437912037906997,0.04437912037906997,0.04437912037906997,0.04437912037906997,0.04437912037906997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,,,,,,,,,,,,,,,,,,,0.007992011297501952,0.011414089360740209,,,0.01464442312767542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019636500472119827,,,,,,,,,,,,,,,0.027318131184728953,,,,,,,,,,,0.03248152985092039,,,,,,,,,,,,,,,,,,,0.04058279814046354,,,,,0.024678756316474797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04474742269407354,,,,,,0.061096929903328344,,,,,,,,,,,,,,,,,,,,,,0.03471308950527417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05061713132926292,0.05061713132926292,0.03735246437352833,,,,,,,,,,,0.03735246437352833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04474742269407354,,,,,,,,,,,,,,,,,,,0.04058279814046354,,,,,,,,,,,,,,,,0.08949484538814707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04474742269407354,0.05061713132926292,0.05061713132926292,,,,,,,,,,,,,,,,,,,,,,,,,,0.06065146451806229,0.06065146451806229,0.06065146451806229,0.06065146451806229,0.06065146451806229,0.06065146451806229,0.06065146451806229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,,,,,,0.012875960347358087,,,,,,,,,,,,,,0.008152920971957292,,,,,,,,,,,,,,,,,,,0.008866331052372606,,,,,,,,0.026680331695377375,0.01465295125918914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01465295125918914,,0.028987712957473957,0.016033711901515015,,,,,,,,0.026680331695377375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.020602414907203423,,,,,,,,,,,0.023201092750657425,0.016800013886548375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031962444781481095,,,,,0.016800013886548375,,,,,,,,,,,,,,,,,,,,,,,,,0.026680331695377375,,,,,0.031962444781481095,,,,,,,,,,,,,0.02182033210833155,,,,,0.023201092750657425,,,,,,,,,0.026680331695377375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023201092750657425,,,,,,0.023201092750657425,,,0.026680331695377375,,0.02182033210833155,,,,,,,,,0.028987712957473957,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018527410723420085,,,,,,,,,0.026680331695377375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04332247465575878,0.04332247465575878,0.04332247465575878,0.04332247465575878,0.04332247465575878,0.04332247465575878,0.04332247465575878,0.04332247465575878,0.04332247465575878,0.04332247465575878,0.04332247465575878,0.04332247465575878,0.04332247465575878,0.04332247465575878,0.03615509380661637,0.04332247465575878,,,,,,,,,,,,,,
63,,,,,0.014330086698935467,0.007952799038074113,,0.007952799038074113,0.007952799038074113,0.010887686610209469,0.010376479165221057,,,,,,,,0.003525887337133214,0.005035627659150092,,,0.006460774909268568,,0.011443400740935935,,,,0.017904175650204503,,0.006732589698886409,,,,,,,,0.005476263297053668,,,,0.020197769096659227,,,,,,,0.009050352248322704,,,0.013465179397772817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01531459831115037,0.017904175650204503,,,,,,,,0.012725020972096232,0.016479028400086027,0.024104233398290254,0.014330086698935467,,,,,,,,,,,,,,0.013477263949263605,,,,0.016479028400086027,,,,,,,,0.022331087351145404,,,,,,,,0.010887686610209469,,,,,,0.010376479165221057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.020752958330442113,,0.019741510012091266,,,,,,,,,0.017904175650204503,,,,,,,,,,,,,,,,,,0.01531459831115037,,0.022331087351145404,,,,,,,,,,,,0.013477263949263605,,,,,0.014330086698935467,,,,,,,,,,,,,,,,0.01531459831115037,,,,0.017904175650204503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014330086698935467,,,,0.017904175650204503,,0.014330086698935467,,,,,0.02695452789852721,,,,,,,,,,,0.016479028400086027,,,,,,,,,,,,,,,,,,,,,,,0.022331087351145404,,0.011443400740935935,,,0.017904175650204503,,,0.03062919662230074,,,,,,,,,,,,,,,,,,,,,0.01531459831115037,,,,,,,0.01531459831115037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017904175650204503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019741510012091266,0.019741510012091266,,,,,,,,0.017904175650204503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022331087351145404,,0.026757999052086305,0.026757999052086305,0.026757999052086305,0.022331087351145404,0.026757999052086305,0.026757999052086305,0.026757999052086305,0.026757999052086305,0.026757999052086305,,,,,
64,0.025610747985683396,0.024317226574488864,,,,,,,,,,,,,,,,,0.00749251059140808,,,0.02104424687073846,,,,,,,,,,0.025610747985683396,,,,,,,0.011637059506239045,,,,0.014306753110133618,,,,,0.019231998527685746,,,,,,,,0.06090286847047574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027040669565704493,,,,,,,,,,,,0.03045143423523787,0.02863918589218516,,,,,,,,,,,,,,0.03045143423523787,,,,,,,,,,,,,,,0.02313633404669512,,,,,,,,,,,,,,0.022050018226094745,,,,,,,,,,,,,,,,,,,,,,,,,,0.022050018226094745,0.02863918589218516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025610747985683396,,,,,,,,,,,,,,,,,0.035017935350182806,,,,,0.06508704282238907,,,,,,,,0.035017935350182806,,0.047453560621183985,0.047453560621183985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04195070877569394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04195070877569394,,,,,,,,,,,0.03804637325668457,,,,,,,,,,,,,,0.04195070877569394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047453560621183985,,,,,,0.0568607479856834,0.0568607479856834,,,
65,,,,,,0.024035125981735097,,0.012017562990867548,,,,,,,,,,,0.0053280075316679675,0.00760939290716014,,,,,,,,,,,0.010173691100539463,,,,,,,,0.01655048463109553,,,,,,,,,,,0.013676087841909865,,,,,,0.021654353233946932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017292250008525415,0.01922892058005653,,,0.015680012960778485,,,,,0.021654353233946932,,0.02983161512938236,,,0.02036564330110945,,,,,,,,,,,,,,,,,,,0.0164525042109832,,,,,,,,,,0.0164525042109832,,,0.02705519876030903,,,0.015680012960778485,,,,,,,,,0.02705519876030903,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02983161512938236,,,,,,,,,,,,,0.02705519876030903,,,,,,,,,,,,,,,,,,,0.01922892058005653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02314205967018278,,,,,,,,0.024901642915685553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.036424174912971945,,,,,,,,,,,,0.02705519876030903,,,,,0.024901642915685553,,,0.02983161512938236,0.033744754219508614,0.02314205967018278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02705519876030903,,,,,,,,0.02314205967018278,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.033744754219508614,,,,,,,,,0.02705519876030903,,,,,,,0.033744754219508614,,,,,,,,,,,,,,,,,,,,,,,0.02983161512938236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.033744754219508614,,,0.02983161512938236,0.02983161512938236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.040434309678708195,0.040434309678708195,0.040434309678708195
